key,family,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,winner
run61_sparc_1419,sparc_1419,0.552240,0.754021,0.974116,0.533610,0.736317,0.909270,0.932393,0.942281,0.947987,0.841454,0.875755,0.787795,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1426,sparc_1426,0.781804,0.722743,0.869365,0.764419,0.721119,0.790966,0.933059,0.941870,0.929708,0.820772,0.881037,0.892341,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1430,sparc_1430,0.841351,1.227121,1.254572,0.832292,0.803995,0.867642,0.923837,0.925326,0.879738,0.623137,0.908825,0.901224,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1500,sparc_1500,0.513641,0.452436,0.509635,0.487510,0.451105,0.500781,0.979093,0.982441,0.977610,0.734637,0.836224,0.784820,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1501,sparc_1501,0.891981,0.724629,0.967494,0.802524,0.698299,0.867482,0.933939,0.939072,0.943298,0.774369,0.922410,0.632184,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1502,sparc_1502,0.675838,0.825258,1.059261,0.587976,0.675151,0.847414,0.949205,0.945020,0.961732,0.590199,0.781208,0.783571,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1503,sparc_1503,0.717261,0.726214,0.994897,0.714117,0.630939,0.784773,0.951369,0.951807,0.954740,0.378405,0.688031,0.702715,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1508,sparc_1508,0.657101,0.834222,1.038669,0.648638,0.783570,0.914751,0.896449,0.888943,0.916431,0.871786,0.898702,0.865951,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1509,sparc_1509,0.601114,0.603407,0.893357,0.541238,0.599464,0.891783,0.929225,0.911722,0.928393,0.354969,0.346733,0.590666,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1512,sparc_1512,0.651714,0.608514,0.878457,0.620599,0.608480,0.878155,0.962584,0.960819,0.963287,0.454657,0.599555,0.476950,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1516,sparc_1516,0.613335,0.611037,0.948223,0.612625,0.603503,0.923562,0.951009,0.957273,0.952190,0.443549,0.687490,0.659175,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1517,sparc_1517,0.636571,0.659131,1.006420,0.632839,0.637321,0.948031,0.942678,0.957836,0.950026,0.488547,0.731260,0.674224,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1522,sparc_1522,0.841018,0.788315,1.076176,0.750783,0.784785,0.895784,0.803074,0.836871,0.808136,0.920674,0.479881,0.911793,spectrum_fno48_floor6_smooth1_qc_peak4
run61_sparc_1527,sparc_1527,0.912410,1.010320,1.057696,0.736976,0.678609,0.787067,0.823279,0.938066,0.898833,0.883267,0.667546,0.847825,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1529,sparc_1529,0.750591,0.772609,0.827240,0.747233,0.768264,0.815979,0.854491,0.849058,0.892200,0.967747,0.973794,0.937983,spectrum_fno48_floor6_smooth1_qc
run61_sparc_1593,sparc_1593,0.716137,0.682045,0.859221,0.713847,0.622441,0.768892,0.949878,0.946322,0.957341,0.395230,0.668973,0.630888,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1307,sparc_1307,0.934473,0.907628,0.953232,0.749863,0.728883,0.823058,0.944374,0.937351,0.960456,0.872451,0.932884,0.744970,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1309,sparc_1309,1.155290,0.975373,1.190175,0.777196,0.740026,0.892117,0.914522,0.921662,0.909906,0.736230,0.907078,0.739953,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1319,sparc_1319,0.546154,0.628384,0.840646,0.542665,0.608335,0.740672,0.912478,0.914776,0.939502,0.480602,0.800020,0.544418,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1351,sparc_1351,0.522524,0.592396,0.736013,0.519193,0.572370,0.679524,0.902167,0.900605,0.927634,0.739350,0.735499,0.604078,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1358,sparc_1358,0.528271,0.582360,0.720346,0.517309,0.560989,0.662883,0.897497,0.897141,0.924849,0.523938,0.903996,0.478601,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1362,sparc_1362,0.490625,0.544014,0.750182,0.489342,0.532042,0.688956,0.902198,0.907351,0.927719,0.464731,0.944805,0.802572,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1404,sparc_1404,1.076137,0.893773,1.382593,0.821479,0.727003,0.929546,0.931710,0.936956,0.942111,0.856440,0.806074,0.904171,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1405,sparc_1405,1.161565,0.922878,1.405855,0.846584,0.775105,0.942600,0.948215,0.944896,0.956841,0.729296,0.776300,0.805509,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1416,sparc_1416,0.504520,0.586393,0.770490,0.503338,0.575277,0.722244,0.918443,0.918039,0.943857,0.629565,0.757347,0.283589,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1422,sparc_1422,0.635316,0.650256,0.759995,0.626910,0.612788,0.709956,0.897198,0.902798,0.926372,0.713537,0.773606,0.633823,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1425,sparc_1425,1.389512,1.219330,2.032920,0.859160,0.814300,0.961912,0.946658,0.946150,0.960885,0.703760,0.866421,0.787512,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1440,sparc_1440,1.053773,0.821536,1.337880,0.818852,0.735855,0.914606,0.956940,0.955027,0.969914,0.714366,0.862804,0.757156,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1441,sparc_1441,1.082985,0.803744,1.415480,0.815894,0.734059,0.911004,0.956872,0.955123,0.968284,0.722060,0.865951,0.740475,spectrum_fno48_floor6_smooth1_qc_peak4
run62_sparc_1503,sparc_1503,1.194250,1.304298,1.348973,0.851209,0.879557,0.963222,0.852536,0.864097,0.896771,0.860129,0.893362,0.777802,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1508,sparc_1508,1.008432,1.117145,1.164024,0.771514,0.767519,0.884598,0.938802,0.939478,0.958320,0.793683,0.825946,0.707434,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1515,sparc_1515,0.529410,0.611955,0.783357,0.525502,0.588326,0.729515,0.909174,0.906999,0.932481,0.479043,0.759787,0.448398,spectrum_fno48_floor6_smooth1_qc
run62_sparc_1525,sparc_1525,1.023667,0.955818,1.615599,0.799810,0.765200,0.946300,0.939884,0.933745,0.956211,0.593476,0.804581,0.639242,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1316,sparc_1316,0.611516,0.563647,0.669973,0.561385,0.537111,0.654034,0.917251,0.921820,0.942115,0.651644,0.844294,0.735561,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1317,sparc_1317,0.633419,0.590177,0.722432,0.586428,0.534596,0.632508,0.919348,0.921911,0.949980,0.582536,0.895273,0.693741,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1319,sparc_1319,0.624432,0.566457,0.767159,0.574703,0.526719,0.642012,0.923701,0.920354,0.952617,0.563423,0.867093,0.692933,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1401,sparc_1401,0.818032,0.863049,0.697864,0.802335,0.850027,0.678034,0.920512,0.918644,0.942717,0.982820,0.987173,0.939565,spectrum_fno48_floor6_smooth1_qc_mhi100
run63_sparc_1406,sparc_1406,0.816834,0.817594,0.836570,0.684782,0.689759,0.739485,0.899152,0.912793,0.931282,0.861013,0.937077,0.849457,spectrum_fno48_floor6_smooth1_qc
run63_sparc_1409,sparc_1409,0.943242,0.890559,1.120734,0.888834,0.872752,0.921060,0.777489,0.773048,0.781610,0.925904,0.813182,0.959239,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1419,sparc_1419,0.697057,0.675559,0.731333,0.666473,0.665314,0.680609,0.908504,0.910507,0.937394,0.885417,0.927041,0.910473,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1423,sparc_1423,0.716335,0.731898,0.773441,0.702027,0.706143,0.755216,0.890288,0.893033,0.921039,0.870864,0.958457,0.944876,spectrum_fno48_floor6_smooth1_qc
run63_sparc_1425,sparc_1425,0.768790,0.787658,0.827398,0.730227,0.722184,0.758919,0.881808,0.872125,0.923504,0.750541,0.933474,0.908486,spectrum_fno48_floor6_smooth1_qc
run63_sparc_1441,sparc_1441,0.629921,0.672732,0.739010,0.629921,0.667212,0.736024,0.923990,0.919389,0.951889,0.490206,0.765034,0.631517,spectrum_fno48_floor6_smooth1_qc
run63_sparc_1506,sparc_1506,0.707629,0.705647,0.792135,0.687823,0.661634,0.749065,0.901166,0.909820,0.930209,0.819480,0.917205,0.918589,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1507,sparc_1507,0.676598,0.701328,0.769169,0.664709,0.689750,0.736846,0.917063,0.919193,0.938945,0.610142,0.871003,0.797638,spectrum_fno48_floor6_smooth1_qc
run63_sparc_1516,sparc_1516,0.613544,0.595168,0.677824,0.598445,0.578856,0.634335,0.926834,0.925441,0.948190,0.676494,0.684767,0.643830,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1519,sparc_1519,0.702863,0.731803,0.718392,0.668326,0.673684,0.679568,0.920769,0.913754,0.937595,0.905904,0.927288,0.915956,spectrum_fno48_floor6_smooth1_qc
run63_sparc_1523,sparc_1523,1.010188,0.782816,0.737492,0.706988,0.641878,0.674204,0.812566,0.859902,0.791535,0.982053,0.972724,0.993410,spectrum_fno48_floor6_smooth1_qc_mhi100
run63_sparc_1525,sparc_1525,0.676866,0.670976,0.717448,0.672306,0.660121,0.705776,0.876119,0.912635,0.934511,0.762251,0.963377,0.936843,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1527,sparc_1527,0.741862,0.733923,0.821655,0.664303,0.654976,0.722853,0.915440,0.919683,0.941320,0.790522,0.931201,0.850438,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1593,sparc_1593,0.601752,0.624456,0.716029,0.601556,0.623575,0.715329,0.933564,0.931931,0.947419,0.773879,0.886675,0.858660,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1305,sparc_1305,0.644214,0.654316,0.732272,0.641595,0.653405,0.722968,0.923563,0.925115,0.942065,0.805807,0.919887,0.860571,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1307,sparc_1307,0.924549,0.687502,1.028820,0.650085,0.603103,0.754265,0.916728,0.918637,0.645227,0.980494,0.964595,0.980752,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1311,sparc_1311,0.675794,0.585783,0.722344,0.638044,0.575422,0.665239,0.912469,0.920998,0.941900,0.538026,0.789643,0.793042,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1315,sparc_1315,0.652369,0.659319,0.643940,0.594847,0.609386,0.606486,0.918012,0.917547,0.945580,0.716132,0.838718,0.888960,spectrum_fno48_floor6_smooth1_qc_mhi100
run64_sparc_1316,sparc_1316,0.611936,0.672735,0.661804,0.594493,0.612462,0.612776,0.912895,0.920265,0.939563,0.583347,0.839459,0.709184,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1317,sparc_1317,0.592345,0.668668,0.670904,0.579603,0.617340,0.633182,0.918805,0.919889,0.949531,0.631265,0.850358,0.584940,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1350,sparc_1350,0.602889,0.603816,0.605409,0.574739,0.589964,0.596460,0.932471,0.932205,0.961765,0.761727,0.818180,0.715234,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1353,sparc_1353,0.648732,0.772839,0.754100,0.594568,0.686999,0.656850,0.902943,0.907031,0.924005,0.671359,0.906134,0.814608,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1360,sparc_1360,0.703521,0.682345,0.658293,0.619007,0.645986,0.629544,0.899339,0.901247,0.890502,0.742756,0.880436,0.690852,spectrum_fno48_floor6_smooth1_qc_mhi100
run64_sparc_1364,sparc_1364,0.734569,0.787338,0.722307,0.657155,0.677452,0.663436,0.904906,0.912362,0.928400,0.884300,0.962785,0.939125,spectrum_fno48_floor6_smooth1_qc_mhi100
run64_sparc_1404,sparc_1404,0.672636,0.649867,0.812754,0.639491,0.614869,0.727936,0.935386,0.934779,0.947415,0.761331,0.932243,0.876229,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1405,sparc_1405,0.879661,0.956628,0.886632,0.837402,0.862049,0.838631,0.784347,0.755855,0.841083,0.965063,0.979328,0.975156,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1415,sparc_1415,0.726493,0.712320,0.754935,0.641838,0.660623,0.648987,0.917227,0.916425,0.932117,0.772756,0.884736,0.754475,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1423,sparc_1423,0.608130,0.663313,0.714901,0.599827,0.660671,0.714450,0.905917,0.909590,0.922817,0.689031,0.884161,0.900290,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1426,sparc_1426,0.692704,0.727667,0.687997,0.691625,0.714234,0.687952,0.916515,0.902329,0.949031,0.734995,0.907631,0.849819,spectrum_fno48_floor6_smooth1_qc_mhi100
run64_sparc_1428,sparc_1428,0.753937,0.721646,0.844146,0.719814,0.696195,0.752441,0.878255,0.889167,0.897981,0.824398,0.899751,0.872555,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1441,sparc_1441,0.617632,0.617514,0.676645,0.605024,0.600728,0.666621,0.928362,0.927590,0.957135,0.735094,0.832955,0.757160,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1500,sparc_1500,0.410162,0.442417,0.437259,0.393735,0.413927,0.413959,0.994964,0.993330,0.995339,0.816871,0.925202,0.880909,spectrum_fno48_floor6_smooth1_qc
run64_sparc_1509,sparc_1509,0.781667,0.704740,0.849813,0.691171,0.655638,0.759090,0.914237,0.915700,0.926884,0.662671,0.797737,0.912666,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1511,sparc_1511,0.678075,0.671376,0.693685,0.671757,0.657898,0.673917,0.917691,0.919614,0.949436,0.792796,0.859504,0.682873,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1513,sparc_1513,0.708092,0.680503,0.710509,0.702905,0.676005,0.695215,0.894279,0.907166,0.903066,0.871630,0.861698,0.891816,spectrum_fno48_floor6_smooth1_qc_peak4
run64_sparc_1520,sparc_1520,0.729780,0.731520,0.665569,0.690687,0.696984,0.652646,0.902259,0.908346,0.931687,0.935700,0.952156,0.811520,spectrum_fno48_floor6_smooth1_qc_mhi100
run64_sparc_1529,sparc_1529,0.758390,0.749835,0.806702,0.744335,0.745733,0.798224,0.897437,0.900409,0.918705,0.839452,0.915415,0.885814,spectrum_fno48_floor6_smooth1_qc_peak4
run65_sparc_1307,sparc_1307,1.004970,0.920696,1.076994,0.916982,0.875507,0.945624,0.182543,0.362332,0.500061,0.943168,0.956628,0.976355,spectrum_fno48_floor6_smooth1_qc_peak4
run65_sparc_1311,sparc_1311,0.562906,0.657910,0.702769,0.553927,0.614202,0.630237,0.923495,0.922731,0.949669,0.661438,0.832859,0.633556,spectrum_fno48_floor6_smooth1_qc
