key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom,winner
run90_sparc_1350,sparc_1350,0.550698,0.588924,0.572220,0.510874,0.525678,0.511529,0.934206,0.934432,0.967610,0.906018,0.701465,0.858489,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1357,sparc_1357,0.569899,0.674160,0.606898,0.527041,0.571442,0.529386,0.913048,0.910088,0.904438,0.874405,0.862288,0.869949,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1358,sparc_1358,0.479844,0.536656,0.500802,0.477650,0.529033,0.495543,0.908557,0.911377,0.903922,0.930404,0.906446,0.949356,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1364,sparc_1364,0.456533,0.719862,0.507707,0.449209,0.654956,0.480641,0.889914,0.888573,0.892323,0.948562,0.937464,0.968049,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1400,sparc_1400,0.539669,0.923118,0.259007,0.538268,0.905048,0.242160,0.991516,0.992493,0.994356,0.857955,0.835905,0.939181,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run90_sparc_1408,sparc_1408,0.645246,0.777399,0.619445,0.642787,0.775424,0.616161,0.894661,0.896351,0.901366,0.965428,0.960372,0.955260,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run90_sparc_1413,sparc_1413,0.523666,0.583520,0.531867,0.519731,0.554845,0.523460,0.928442,0.931180,0.926880,0.916058,0.777864,0.927754,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1416,sparc_1416,0.540410,0.623368,0.550432,0.494883,0.561318,0.499537,0.924768,0.927073,0.923423,0.929352,0.795371,0.923052,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1417,sparc_1417,0.487857,0.591694,0.507652,0.482747,0.562210,0.494787,0.925891,0.924827,0.924590,0.865409,0.842275,0.918667,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1419,sparc_1419,0.476220,0.612685,0.537381,0.474496,0.573138,0.525308,0.914289,0.913547,0.904492,0.926403,0.836035,0.892545,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1422,sparc_1422,0.587088,0.649135,0.680788,0.560026,0.617524,0.634186,0.902523,0.903817,0.898902,0.894173,0.832763,0.895732,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1423,sparc_1423,0.574289,0.714388,0.588892,0.559109,0.676737,0.585527,0.901490,0.899536,0.883759,0.917541,0.846099,0.884188,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1427,sparc_1427,0.593756,0.635161,0.615154,0.589531,0.633280,0.603225,0.901948,0.884143,0.892621,0.941631,0.836303,0.956433,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1429,sparc_1429,0.598463,0.640229,0.641251,0.593776,0.632204,0.637921,0.900452,0.901210,0.890728,0.900611,0.853299,0.911787,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1506,sparc_1506,0.622692,0.698588,0.624635,0.617049,0.696405,0.605180,0.885936,0.867236,0.874374,0.949021,0.886644,0.966874,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run90_sparc_1593,sparc_1593,0.632496,0.740349,0.634581,0.610896,0.677027,0.598742,0.904849,0.904848,0.933602,0.969756,0.884653,0.954807,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1304,sparc_1304,0.709283,0.916387,0.855023,0.655052,0.716155,0.709594,0.941093,0.944019,0.939419,0.845148,0.603881,0.930029,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1313,sparc_1313,0.707835,0.837840,0.652149,0.707321,0.771841,0.638713,0.943911,0.941931,0.963069,0.897361,0.851561,0.905828,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1358,sparc_1358,0.558382,0.671551,0.561982,0.523986,0.671134,0.556939,0.929864,0.932525,0.922913,0.908079,0.865438,0.945868,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1363,sparc_1363,0.558441,0.721676,0.591991,0.551725,0.682077,0.558756,0.917325,0.926217,0.907002,0.847639,0.845424,0.895358,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1401,sparc_1401,0.743343,0.889802,0.815135,0.616635,0.655641,0.657873,0.947037,0.958989,0.958660,0.967034,0.858860,0.956110,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1406,sparc_1406,0.751211,0.921236,0.776996,0.724542,0.757217,0.742002,0.949508,0.952735,0.948683,0.897763,0.775401,0.928812,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1409,sparc_1409,0.706122,0.747963,0.733479,0.629328,0.692771,0.647256,0.946877,0.945066,0.931079,0.929052,0.763074,0.930332,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1413,sparc_1413,0.744576,0.859534,0.704759,0.724251,0.793308,0.682502,0.901647,0.918078,0.938869,0.916498,0.847117,0.906083,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1414,sparc_1414,0.674463,0.717242,0.660231,0.672332,0.712756,0.660144,0.925546,0.933956,0.930628,0.906573,0.780429,0.934055,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1416,sparc_1416,0.615366,0.862285,0.655439,0.613578,0.691484,0.655335,0.933636,0.940226,0.916892,0.930109,0.823688,0.956040,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1420,sparc_1420,0.677843,0.792511,0.629917,0.677521,0.755621,0.624598,0.915409,0.928549,0.913903,0.913947,0.643717,0.933636,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1440,sparc_1440,0.732561,0.911036,0.671109,0.710199,0.770280,0.660483,0.950731,0.953450,0.973488,0.919734,0.695062,0.700931,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1500,sparc_1500,0.359603,0.376217,0.318344,0.312320,0.333705,0.291615,0.957013,0.984827,0.981988,0.831191,0.837802,0.920953,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1501,sparc_1501,0.797272,1.029719,0.796655,0.671608,0.749994,0.650357,0.958833,0.958934,0.959032,0.891854,0.888537,0.926727,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1504,sparc_1504,0.937261,0.959313,0.935888,0.652899,0.730622,0.636456,0.939656,0.941076,0.948572,0.925165,0.672323,0.920041,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1507,sparc_1507,0.861164,0.972721,0.928676,0.709432,0.757443,0.699390,0.945133,0.946262,0.945272,0.958345,0.807472,0.930031,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1513,sparc_1513,0.613954,0.725759,0.632865,0.613213,0.719055,0.631617,0.945254,0.945905,0.916167,0.927427,0.785167,0.958042,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1525,sparc_1525,0.697336,0.729015,0.699590,0.629836,0.656552,0.611751,0.957363,0.953406,0.953366,0.848857,0.699151,0.920125,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1526,sparc_1526,0.868080,0.851652,0.869497,0.640501,0.659425,0.636278,0.940115,0.941208,0.951660,0.950882,0.693016,0.945850,spectrum_fno48_floor6_smooth1_qc_peak4
run91_sparc_1528,sparc_1528,1.036769,1.103012,0.892425,0.731936,0.825851,0.691042,0.792619,0.826358,0.747475,0.961730,0.775661,0.960994,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run91_sparc_1529,sparc_1529,0.522454,0.869211,0.576470,0.516236,0.712943,0.564773,0.905980,0.912778,0.917808,0.847998,0.852208,0.910595,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1301,sparc_1301,0.458282,0.579981,0.614040,0.454300,0.524763,0.555350,0.907212,0.913821,0.901033,0.849535,0.833865,0.901245,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1307,sparc_1307,1.082414,1.206113,1.072058,0.760155,0.800076,0.749342,0.844245,0.875958,0.868595,0.933925,0.901080,0.946939,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run92_sparc_1309,sparc_1309,0.556434,0.679571,0.563620,0.543184,0.627966,0.548318,0.911481,0.905006,0.878377,0.926030,0.858173,0.931745,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1310,sparc_1310,0.494974,0.578641,0.493291,0.494884,0.576928,0.493234,0.913373,0.916395,0.937853,0.940018,0.729399,0.898054,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run92_sparc_1313,sparc_1313,0.477896,0.518398,0.487434,0.475339,0.509414,0.483162,0.926591,0.925852,0.958325,0.907832,0.569921,0.863035,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1349,sparc_1349,0.451687,0.552103,0.454692,0.451612,0.542110,0.454631,0.893854,0.900528,0.879936,0.893213,0.863812,0.882241,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1351,sparc_1351,0.489891,0.539223,0.502699,0.475823,0.510166,0.486730,0.912817,0.916089,0.909593,0.943032,0.678983,0.917007,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1352,sparc_1352,0.535518,0.597042,0.568631,0.479772,0.529923,0.504945,0.916231,0.917213,0.916261,0.931713,0.842867,0.908559,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1355,sparc_1355,0.445175,0.524526,0.462934,0.444107,0.511288,0.459896,0.906244,0.906152,0.893244,0.894670,0.879468,0.948468,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1358,sparc_1358,0.464584,0.486819,0.484846,0.463794,0.484608,0.478365,0.905231,0.909665,0.901237,0.923036,0.844997,0.918484,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1363,sparc_1363,0.466034,0.574075,0.491484,0.462866,0.555554,0.485823,0.906052,0.907626,0.893941,0.925088,0.874435,0.928022,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1410,sparc_1410,0.538317,0.586629,0.536006,0.517013,0.555353,0.512552,0.923995,0.931138,0.946869,0.932054,0.694429,0.861774,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run92_sparc_1416,sparc_1416,0.486478,0.544689,0.522952,0.469811,0.528069,0.497450,0.917759,0.920702,0.929911,0.932111,0.821921,0.926433,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1421,sparc_1421,0.540347,0.575975,0.578242,0.538467,0.562874,0.573406,0.898477,0.903598,0.885953,0.877499,0.735266,0.887435,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1425,sparc_1425,0.615054,0.672603,0.662076,0.596326,0.650800,0.626422,0.904385,0.899840,0.890171,0.947026,0.895425,0.940584,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1426,sparc_1426,0.610490,0.660669,0.659014,0.610042,0.660635,0.652054,0.882349,0.863818,0.869033,0.920293,0.886946,0.933548,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1430,sparc_1430,0.744678,0.824304,0.715714,0.622173,0.656997,0.632026,0.877715,0.919593,0.904800,0.933804,0.869050,0.940206,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run92_sparc_1440,sparc_1440,0.542120,0.750370,0.530812,0.539578,0.715378,0.524837,0.923502,0.912566,0.900493,0.895515,0.926041,0.950550,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run92_sparc_1505,sparc_1505,0.540351,0.718001,0.545891,0.540040,0.672550,0.544258,0.913529,0.903973,0.904005,0.943311,0.828001,0.938296,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1507,sparc_1507,0.571272,1.224291,0.614066,0.569490,0.866495,0.591610,0.853905,0.726025,0.817679,0.977907,0.970263,0.984885,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1511,sparc_1511,0.525310,0.564672,0.541852,0.521702,0.547251,0.535412,0.932620,0.933005,0.950091,0.909727,0.800289,0.852291,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1513,sparc_1513,0.501668,0.530937,0.518973,0.490560,0.520307,0.500001,0.927132,0.926969,0.931168,0.851439,0.872334,0.891793,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1518,sparc_1518,0.457855,0.504900,0.475827,0.457598,0.504719,0.472719,0.920135,0.922613,0.917547,0.910242,0.832316,0.932695,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1530,sparc_1530,0.653556,0.631590,0.814398,0.653491,0.629743,0.767107,0.765971,0.848078,0.889102,0.994213,0.992146,0.983128,spectrum_fno48_floor6_smooth1_qc_peak4
run93_sparc_1311,sparc_1311,0.648459,0.645229,0.645089,0.631055,0.598930,0.626397,0.921614,0.922210,0.929376,0.864597,0.683389,0.894080,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run93_sparc_1349,sparc_1349,0.730546,0.788008,0.809958,0.700603,0.741381,0.750620,0.924445,0.920857,0.929079,0.947576,0.815227,0.947402,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1355,sparc_1355,0.708922,0.731565,0.730042,0.689676,0.702440,0.709286,0.933446,0.932370,0.933060,0.949264,0.840831,0.954044,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1408,sparc_1408,0.715059,0.734665,0.696676,0.708118,0.732224,0.692786,0.909288,0.865605,0.900923,0.900896,0.948947,0.954769,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run93_sparc_1411,sparc_1411,0.621786,0.595737,0.617782,0.613955,0.573468,0.606966,0.925768,0.934398,0.931675,0.882814,0.683240,0.875293,spectrum_fno48_floor6_smooth1_qc_peak4
run93_sparc_1413,sparc_1413,0.638621,0.627111,0.635946,0.623883,0.594096,0.622621,0.929313,0.938047,0.958979,0.857546,0.620219,0.836671,spectrum_fno48_floor6_smooth1_qc_peak4
run93_sparc_1417,sparc_1417,0.639988,0.652365,0.634003,0.633897,0.645354,0.626529,0.930862,0.938080,0.939929,0.819943,0.597337,0.932423,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run93_sparc_1426,sparc_1426,0.618719,0.620733,0.695187,0.617490,0.616097,0.683290,0.912772,0.906697,0.909305,0.809843,0.612872,0.829864,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1428,sparc_1428,0.703800,1.051471,0.846715,0.658195,0.784984,0.692684,0.295108,0.558156,0.629987,0.990247,0.949600,0.988633,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1429,sparc_1429,0.934421,1.169698,0.873905,0.655265,0.705639,0.672866,0.830684,0.750081,0.809033,0.980694,0.977545,0.984019,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run93_sparc_1504,sparc_1504,0.922614,1.009881,0.989169,0.756958,0.770352,0.769231,0.917638,0.921260,0.913915,0.866342,0.820156,0.918715,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1507,sparc_1507,0.930442,0.958556,0.912734,0.777800,0.802057,0.770900,0.930690,0.931432,0.934702,0.802394,0.931996,0.833132,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run93_sparc_1508,sparc_1508,0.723577,0.738891,0.709389,0.708103,0.737091,0.699814,0.915292,0.860336,0.906943,0.903028,0.931913,0.935581,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run93_sparc_1528,sparc_1528,0.725268,0.859976,0.747734,0.671049,0.776488,0.699087,0.904761,0.893692,0.896476,0.884073,0.860615,0.930702,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1306,sparc_1306,1.120637,1.156872,1.108968,0.870230,0.903381,0.912096,0.888771,0.881142,0.889710,0.886951,0.847599,0.931903,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run94_sparc_1307,sparc_1307,0.890056,0.894093,0.863512,0.787088,0.819521,0.796731,0.877290,0.871207,0.889630,0.950688,0.853957,0.975154,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run94_sparc_1308,sparc_1308,0.759242,0.825911,0.768037,0.706922,0.722645,0.710114,0.858838,0.884562,0.869215,0.978059,0.972866,0.980332,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1309,sparc_1309,1.010147,1.054350,1.080947,0.880760,0.886426,0.859824,0.423885,-0.035425,0.324592,0.982311,0.979081,0.986719,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1313,sparc_1313,0.515105,0.716207,0.503611,0.503588,0.639649,0.495844,0.919892,0.917604,0.954108,0.909262,0.844469,0.870233,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run94_sparc_1318,sparc_1318,0.519614,0.873924,0.507556,0.508299,0.740728,0.500670,0.902514,0.892433,0.927870,0.922769,0.888700,0.894383,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run94_sparc_1319,sparc_1319,0.525644,0.894407,0.511983,0.514522,0.753471,0.505062,0.901526,0.891991,0.921629,0.924659,0.892019,0.889638,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run94_sparc_1350,sparc_1350,0.515105,0.716207,0.503611,0.503588,0.639649,0.495844,0.919891,0.917604,0.954108,0.909262,0.844469,0.870234,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run94_sparc_1355,sparc_1355,0.478043,0.790992,0.509821,0.478025,0.720310,0.508442,0.898465,0.894091,0.885036,0.923503,0.860418,0.947459,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1356,sparc_1356,0.525775,0.662743,0.529138,0.517197,0.598450,0.519374,0.899766,0.897399,0.882956,0.908580,0.821989,0.924509,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1415,sparc_1415,0.514351,0.807592,0.516416,0.514316,0.709110,0.516416,0.908228,0.904502,0.923549,0.935505,0.842630,0.912966,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1419,sparc_1419,0.566060,1.000888,0.559693,0.563085,0.860874,0.558344,0.893955,0.883595,0.878505,0.902757,0.888540,0.890469,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run94_sparc_1424,sparc_1424,1.226202,1.133732,1.436409,0.851410,0.857945,0.898181,0.917865,0.903728,0.904210,0.836377,0.440202,0.932800,spectrum_fno48_floor6_smooth1_qc_peak4
run94_sparc_1429,sparc_1429,1.369047,2.058003,1.880422,0.895760,0.954267,0.915772,0.604205,0.612954,0.704115,0.951685,0.899425,0.974324,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1505,sparc_1505,0.879163,1.054527,0.964900,0.784230,0.822258,0.801180,0.858003,0.827193,0.838897,0.905626,0.848984,0.954105,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1509,sparc_1509,0.853759,1.037778,1.068434,0.759160,0.819820,0.778178,0.767241,0.867190,0.879450,0.860684,0.872382,0.934947,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1513,sparc_1513,0.499758,0.787969,0.520113,0.495824,0.702504,0.519636,0.916434,0.912095,0.914447,0.910943,0.852434,0.909126,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1514,sparc_1514,0.506131,0.792446,0.528867,0.504449,0.722538,0.521977,0.911871,0.909476,0.922855,0.933437,0.842690,0.906925,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1520,sparc_1520,0.507551,0.697345,0.520155,0.501758,0.662805,0.511920,0.901995,0.895458,0.874888,0.929481,0.873919,0.940378,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1525,sparc_1525,1.088863,1.104447,1.206142,0.811613,0.807223,0.837498,0.924897,0.910760,0.907742,0.824949,0.742423,0.946540,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1527,sparc_1527,0.827891,0.901249,1.056927,0.779482,0.783514,0.843175,0.909005,0.926662,0.919931,0.864059,0.783304,0.931564,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1310,sparc_1310,0.713257,0.762371,0.698341,0.713110,0.761444,0.697883,0.899945,0.856465,0.909758,0.945778,0.915112,0.969902,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1314,sparc_1314,0.685922,0.691209,0.651595,0.683103,0.689061,0.644547,0.911098,0.915249,0.949605,0.902557,0.903546,0.878988,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1315,sparc_1315,0.667770,0.661371,0.667067,0.666431,0.656353,0.635122,0.901534,0.901072,0.917272,0.889364,0.858522,0.924574,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1316,sparc_1316,0.667239,0.674427,0.686780,0.626800,0.660244,0.616711,0.914074,0.910954,0.896280,0.878382,0.816534,0.903528,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1318,sparc_1318,0.690196,0.696013,0.665130,0.649025,0.676911,0.614440,0.898371,0.914120,0.921847,0.877226,0.810000,0.919492,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1319,sparc_1319,0.700014,0.702512,0.720154,0.642448,0.675018,0.620454,0.896849,0.916161,0.918453,0.892126,0.816345,0.928306,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1350,sparc_1350,0.677029,0.671364,0.640282,0.670935,0.669996,0.632826,0.917345,0.920879,0.958566,0.894209,0.892528,0.856073,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1364,sparc_1364,0.815353,0.758558,0.815580,0.715995,0.700536,0.708758,0.908900,0.907264,0.885888,0.936363,0.905645,0.953760,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1403,sparc_1403,0.551899,0.582021,0.490304,0.527266,0.562663,0.479199,0.944918,0.952288,0.968241,0.932565,0.884643,0.906786,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1409,sparc_1409,1.299452,1.103068,1.080935,0.932343,0.936561,0.972057,0.729856,0.682465,0.587572,0.949087,0.903856,0.972818,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1415,sparc_1415,0.729111,0.690343,0.682379,0.717393,0.690037,0.681561,0.901641,0.910569,0.885063,0.918515,0.843501,0.944428,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1416,sparc_1416,0.674560,0.668728,0.657904,0.674525,0.668705,0.657778,0.913029,0.920337,0.909477,0.912653,0.748539,0.914788,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1423,sparc_1423,0.753921,0.741456,0.812572,0.751509,0.733443,0.806247,0.886793,0.875592,0.840724,0.958833,0.929093,0.971585,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1430,sparc_1430,1.016123,1.012652,1.116008,0.908029,0.879454,0.925022,0.842489,0.894863,0.837279,0.991398,0.987226,0.988579,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1502,sparc_1502,0.637570,0.747860,0.525287,0.635068,0.745439,0.522062,0.937637,0.946419,0.962143,0.944158,0.956677,0.894159,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1503,sparc_1503,0.539199,0.589210,0.505813,0.538832,0.557089,0.505711,0.940303,0.945229,0.955071,0.922003,0.912509,0.915141,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1505,sparc_1505,0.573819,0.689605,0.588238,0.570017,0.593497,0.558188,0.940655,0.941463,0.940623,0.909974,0.871435,0.914673,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1509,sparc_1509,1.503006,1.257975,1.154755,0.942539,0.948773,0.970364,0.695752,0.654433,0.617824,0.952864,0.917984,0.973335,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1510,sparc_1510,0.676217,0.683050,0.672481,0.667726,0.678984,0.647253,0.930242,0.927003,0.926947,0.913994,0.757702,0.963210,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_geom
run95_sparc_1514,sparc_1514,0.767700,0.693753,0.713926,0.721001,0.689028,0.691546,0.906862,0.909707,0.897046,0.935101,0.884284,0.939156,spectrum_fno48_floor6_smooth1_qc_peak4
