key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,winner
run37_sparc_1501,sparc_1501,1.086836,1.119834,1.061687,1.040001,0.846936,0.875306,0.909431,0.767688,0.930974,0.931161,0.926208,0.925425,0.910177,0.858991,0.881400,0.923043,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run37_sparc_1505,sparc_1505,0.803351,0.861570,0.966381,0.788259,0.719317,0.739240,0.886785,0.705759,0.918304,0.926921,0.936316,0.922535,0.837837,0.728957,0.794299,0.899562,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run37_sparc_1511,sparc_1511,0.731701,0.783837,0.875241,0.689171,0.711404,0.777368,0.875222,0.661033,0.940451,0.942170,0.944413,0.939339,0.866986,0.698800,0.675402,0.923624,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run37_sparc_1517,sparc_1517,0.693219,0.761806,0.842527,0.672483,0.685283,0.755943,0.836747,0.660044,0.933275,0.933441,0.933384,0.931833,0.808671,0.634930,0.723630,0.875918,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run37_sparc_1520,sparc_1520,0.697758,0.761137,0.844543,0.680219,0.693369,0.758212,0.844539,0.666895,0.933124,0.932789,0.935915,0.935447,0.843770,0.678155,0.691022,0.914491,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run37_sparc_1528,sparc_1528,0.645625,0.715501,0.907213,0.689953,0.639604,0.692464,0.860094,0.679579,0.897757,0.915948,0.925599,0.896072,0.767262,0.795485,0.844305,0.928918,spectrum_fno48_floor6_smooth1_qc_peak4
run38_sparc_1300,sparc_1300,0.418647,0.529675,0.484396,0.402097,0.403255,0.476091,0.470220,0.397722,0.975845,0.989022,0.981517,0.984033,0.604993,0.543959,0.696153,0.882050,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1308,sparc_1308,0.883307,0.836053,0.906461,0.632040,0.770710,0.761779,0.808709,0.604731,0.902518,0.901230,0.933542,0.907302,0.929810,0.788266,0.916631,0.908699,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1309,sparc_1309,0.628075,0.968761,0.859785,0.529624,0.614544,0.830506,0.753636,0.526886,0.907534,0.878618,0.903461,0.910926,0.882514,0.950561,0.930973,0.903866,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1310,sparc_1310,0.580982,0.791982,0.769961,0.532697,0.559094,0.704685,0.668662,0.514772,0.913761,0.915362,0.940668,0.897997,0.647185,0.907083,0.646367,0.869761,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1311,sparc_1311,0.550916,0.731935,0.700055,0.534171,0.540639,0.678007,0.628373,0.521037,0.914596,0.913906,0.939034,0.897464,0.580656,0.908292,0.511926,0.889022,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1350,sparc_1350,0.518665,0.571609,0.679791,0.492587,0.497466,0.541062,0.617781,0.483592,0.924601,0.929110,0.950570,0.919395,0.687241,0.646982,0.397829,0.838237,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1351,sparc_1351,0.519388,0.599639,0.644849,0.503997,0.491445,0.534636,0.588360,0.478849,0.923438,0.918793,0.945480,0.926123,0.779795,0.704162,0.610102,0.909424,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1353,sparc_1353,0.552040,0.577116,0.671887,0.436098,0.552040,0.573577,0.658743,0.432569,0.901463,0.897782,0.921334,0.900295,0.827327,0.619210,0.723752,0.891985,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1354,sparc_1354,0.545533,0.589315,0.664410,0.490734,0.545530,0.587456,0.659813,0.489879,0.878375,0.873570,0.911198,0.857466,0.815556,0.700050,0.667874,0.937282,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1357,sparc_1357,0.578343,1.019740,0.875278,0.505332,0.567926,0.787653,0.729174,0.502859,0.907056,0.899037,0.934048,0.906767,0.750230,0.949343,0.850892,0.908707,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1359,sparc_1359,0.518727,0.517553,0.643546,0.418092,0.505805,0.511531,0.616322,0.417935,0.914892,0.911639,0.933509,0.907456,0.860425,0.375793,0.728690,0.904420,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1362,sparc_1362,0.511772,0.502008,0.640302,0.418363,0.505384,0.501972,0.615507,0.416981,0.889330,0.885877,0.918126,0.884663,0.877258,0.405415,0.804084,0.898399,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1402,sparc_1402,0.836551,1.088601,1.064663,0.670463,0.623499,0.765989,0.784945,0.598648,0.927577,0.931792,0.946426,0.892890,0.887299,0.943006,0.756083,0.950840,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1414,sparc_1414,0.576426,0.591642,0.650202,0.563370,0.534671,0.563999,0.636114,0.524036,0.931505,0.933160,0.955662,0.930408,0.575792,0.536866,0.610656,0.778604,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1423,sparc_1423,1.798826,1.783827,1.731854,1.458270,0.906056,0.922199,0.944981,0.872873,0.801371,0.585439,0.799765,0.793186,0.859056,0.881482,0.945461,0.949659,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1426,sparc_1426,1.022807,1.098346,0.951010,0.805271,0.826207,0.893928,0.848538,0.689992,0.407982,0.548180,0.551347,0.656045,0.968470,0.968932,0.956621,0.978587,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1503,sparc_1503,1.129050,1.104976,0.980870,0.709825,0.800103,0.876952,0.840309,0.520691,0.887617,0.844936,0.923861,0.903660,0.933708,0.909433,0.894365,0.960722,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1513,sparc_1513,0.606049,0.641456,0.738975,0.584600,0.552388,0.567126,0.633961,0.508764,0.937172,0.938774,0.955992,0.936254,0.619788,0.631719,0.532335,0.892528,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1514,sparc_1514,0.585245,0.639545,0.726095,0.564558,0.542298,0.565364,0.633611,0.503283,0.930016,0.928964,0.950125,0.930916,0.676679,0.620179,0.761630,0.861736,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1515,sparc_1515,0.560789,0.624891,0.752371,0.541619,0.524621,0.562552,0.637455,0.496627,0.928509,0.927014,0.949743,0.928909,0.682273,0.580984,0.473344,0.883653,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1516,sparc_1516,0.549567,0.562908,0.677191,0.490501,0.515908,0.550269,0.646688,0.484715,0.925278,0.922526,0.943449,0.924430,0.723622,0.482190,0.606341,0.888655,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run38_sparc_1519,sparc_1519,0.610025,0.591344,0.830619,0.496914,0.575536,0.583606,0.739004,0.491562,0.902931,0.903555,0.936070,0.903452,0.796634,0.708350,0.867100,0.922818,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1313,sparc_1313,0.625182,0.568063,0.694354,0.555996,0.611888,0.568021,0.673066,0.546387,0.913249,0.916729,0.944166,0.914489,0.721915,0.774318,0.709152,0.901942,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1316,sparc_1316,0.643464,0.577185,0.708058,0.550047,0.626273,0.576075,0.692910,0.539470,0.879041,0.875809,0.906459,0.868175,0.840461,0.710988,0.752741,0.946374,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1351,sparc_1351,0.651829,0.598182,0.704897,0.557356,0.628411,0.594909,0.690292,0.546858,0.903745,0.901420,0.928133,0.902409,0.704314,0.684977,0.721735,0.915893,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1352,sparc_1352,0.741221,0.673708,0.726335,0.567545,0.664138,0.648465,0.702322,0.559749,0.899014,0.897061,0.914154,0.895312,0.782494,0.498643,0.485024,0.854512,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1358,sparc_1358,0.590785,0.552736,0.652917,0.483371,0.569896,0.544139,0.638364,0.476293,0.896287,0.888370,0.915018,0.886672,0.906481,0.837936,0.487011,0.940736,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1364,sparc_1364,0.706656,0.691730,0.816474,0.537595,0.664157,0.688274,0.751476,0.533081,0.880024,0.878201,0.900273,0.874103,0.890538,0.636543,0.745616,0.824219,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1404,sparc_1404,0.887346,1.082692,1.244791,0.724905,0.707258,0.758936,0.882052,0.668352,0.918738,0.922318,0.929574,0.900906,0.942543,0.943562,0.936063,0.957927,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1406,sparc_1406,1.260657,1.347723,1.556647,1.169478,0.810825,0.839275,0.929270,0.777401,0.942980,0.941384,0.952266,0.937580,0.873551,0.720548,0.765263,0.886487,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1413,sparc_1413,0.661513,0.629230,0.792334,0.585854,0.629937,0.597314,0.729519,0.559283,0.905540,0.906897,0.932808,0.907522,0.763341,0.539783,0.470235,0.896848,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1415,sparc_1415,0.620893,0.559895,0.767672,0.558603,0.586327,0.549873,0.704524,0.547457,0.903992,0.901028,0.925038,0.904643,0.740782,0.757643,0.577684,0.935679,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1420,sparc_1420,0.646845,0.604037,0.737849,0.524958,0.616912,0.588311,0.693912,0.515733,0.896707,0.900869,0.926042,0.898903,0.896039,0.728433,0.569637,0.858792,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1423,sparc_1423,1.594831,1.736739,1.814360,1.110586,0.830625,0.865034,0.926906,0.769429,0.951169,0.942250,0.940863,0.940393,0.782930,0.847749,0.690705,0.947996,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1425,sparc_1425,1.243234,1.236618,1.689097,0.941224,0.813176,0.844276,0.962450,0.753209,0.924603,0.924440,0.942573,0.942436,0.885690,0.854864,0.820238,0.869246,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1507,sparc_1507,1.253697,1.249142,1.457092,0.971979,0.826879,0.842535,0.936930,0.756957,0.937292,0.934823,0.950668,0.931874,0.869054,0.782759,0.710994,0.885355,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1513,sparc_1513,0.643712,0.588937,0.744738,0.582691,0.605505,0.551309,0.733142,0.553521,0.913113,0.910344,0.934480,0.910737,0.666947,0.551328,0.315174,0.904082,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1520,sparc_1520,0.638011,0.630143,0.741353,0.523766,0.617885,0.614259,0.699536,0.523349,0.888804,0.881138,0.909442,0.883059,0.929080,0.840346,0.861498,0.942269,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1522,sparc_1522,0.670389,0.696422,0.772491,0.502980,0.652251,0.671629,0.738225,0.502767,0.892840,0.896954,0.925067,0.899250,0.739069,0.751556,0.806809,0.942943,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1524,sparc_1524,0.935398,1.198023,0.891548,0.607039,0.780442,0.866470,0.783205,0.598067,0.876777,0.867811,0.899957,0.878867,0.872843,0.902153,0.771299,0.915066,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run39_sparc_1525,sparc_1525,1.082412,1.221931,1.651932,0.929665,0.816146,0.856574,0.953237,0.727022,0.939004,0.945111,0.958860,0.943458,0.817197,0.744629,0.643466,0.887135,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1301,sparc_1301,0.784877,0.711775,0.723954,0.691776,0.772532,0.698632,0.657682,0.679632,0.917168,0.943147,0.942013,0.909842,0.988763,0.977693,0.860400,0.977614,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1307,sparc_1307,0.932292,0.982206,1.080858,0.559272,0.753764,0.759859,0.844507,0.550531,0.919407,0.918481,0.873586,0.917405,0.946421,0.965483,0.988222,0.877800,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1311,sparc_1311,0.924308,0.881945,0.830269,0.652647,0.833340,0.765163,0.699024,0.601651,0.892213,0.874990,0.939295,0.906780,0.878172,0.872762,0.834181,0.908321,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1314,sparc_1314,0.730823,0.661190,0.609437,0.604098,0.685930,0.639122,0.592207,0.581161,0.921877,0.925554,0.959192,0.920824,0.690898,0.525494,0.543428,0.874032,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1319,sparc_1319,0.699001,0.691004,0.668789,0.584870,0.657630,0.648096,0.635738,0.557945,0.929922,0.922940,0.953026,0.925636,0.716433,0.662022,0.441192,0.925507,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1349,sparc_1349,0.745930,0.855372,0.832322,0.550282,0.686433,0.743917,0.706291,0.535963,0.906513,0.871738,0.936233,0.904316,0.890147,0.901707,0.909158,0.900779,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1352,sparc_1352,0.725846,0.688082,0.706048,0.636772,0.683634,0.687897,0.702399,0.625997,0.920352,0.919194,0.945408,0.921899,0.550315,0.490739,0.612536,0.919746,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1355,sparc_1355,0.724805,0.766192,0.761053,0.663016,0.675220,0.700554,0.694096,0.646932,0.914102,0.896790,0.930009,0.917774,0.816418,0.756811,0.797506,0.912016,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1365,sparc_1365,0.789468,0.828202,0.827015,0.757439,0.688114,0.706854,0.696168,0.691848,0.914089,0.899642,0.941313,0.909205,0.855628,0.731500,0.846157,0.949974,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1401,sparc_1401,0.877317,0.766097,0.783378,0.737754,0.774512,0.686836,0.704979,0.714762,0.919858,0.950882,0.954168,0.914553,0.986918,0.979787,0.908931,0.986236,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1402,sparc_1402,0.667867,0.638610,0.705880,0.595851,0.644080,0.620359,0.705593,0.584682,0.944955,0.943135,0.965276,0.934540,0.869237,0.661812,0.778512,0.910880,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1404,sparc_1404,0.568092,0.609256,0.774931,0.531083,0.567868,0.603608,0.723677,0.528901,0.935510,0.930389,0.947415,0.929167,0.920772,0.787252,0.954889,0.931070,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1410,sparc_1410,1.009415,1.118926,0.766202,0.679420,0.864296,0.872760,0.745655,0.636594,0.890035,0.862983,0.944119,0.913760,0.844247,0.889675,0.725936,0.615836,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1420,sparc_1420,0.779698,0.746573,0.717199,0.636567,0.770531,0.733453,0.692723,0.610551,0.893999,0.893925,0.945310,0.892534,0.921234,0.803186,0.896389,0.948724,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1423,sparc_1423,0.702987,0.663630,0.734895,0.623059,0.641634,0.652971,0.715381,0.616214,0.908250,0.887511,0.921805,0.913270,0.924976,0.893688,0.926192,0.947534,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1425,sparc_1425,0.779627,0.832433,0.856374,0.808086,0.759042,0.817922,0.802855,0.788525,0.866608,0.847819,0.865579,0.848031,0.959131,0.911296,0.966118,0.977042,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1503,sparc_1503,0.604289,0.635836,0.763006,0.559952,0.604208,0.635463,0.729116,0.559946,0.940019,0.935463,0.943870,0.941802,0.886359,0.829848,0.959573,0.910308,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1504,sparc_1504,0.634389,0.661950,0.774522,0.629994,0.621485,0.654646,0.748099,0.613063,0.917532,0.914502,0.945618,0.915215,0.897816,0.739356,0.846751,0.933543,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1505,sparc_1505,0.657041,0.680899,0.710554,0.662928,0.650741,0.678922,0.710473,0.657062,0.923045,0.919162,0.948996,0.923188,0.933303,0.691705,0.840213,0.961530,spectrum_fno48_floor6_smooth1_qc_peak4
run3_sparc_1508,sparc_1508,1.127557,1.070389,1.085260,0.812574,0.988141,0.951241,0.999897,0.723589,0.848827,0.864534,0.888476,0.814296,0.388044,0.758426,0.256882,0.853936,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1518,sparc_1518,0.897487,0.809246,0.680601,0.571755,0.803795,0.680140,0.633864,0.555051,0.897805,0.904832,0.932179,0.901062,0.900090,0.762798,0.694747,0.940419,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1520,sparc_1520,0.853154,0.865921,0.806891,0.717818,0.743402,0.723933,0.722753,0.642953,0.897268,0.885719,0.920240,0.891320,0.920384,0.847489,0.954004,0.941433,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1521,sparc_1521,0.841033,0.886648,0.939413,0.811056,0.751239,0.778358,0.757370,0.742547,0.892494,0.890651,0.931643,0.896242,0.935801,0.743519,0.810930,0.950131,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run3_sparc_1527,sparc_1527,0.636836,0.670679,0.800296,0.625832,0.635402,0.669983,0.749450,0.625437,0.913604,0.920231,0.916913,0.914059,0.955320,0.838821,0.964069,0.979775,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1303,sparc_1303,0.632583,0.756962,0.772727,0.473567,0.569787,0.663779,0.679891,0.469749,0.912752,0.902852,0.927608,0.912990,0.925986,0.825901,0.854858,0.944619,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1304,sparc_1304,0.699739,0.745912,0.781043,0.561522,0.678569,0.745759,0.780909,0.551340,0.891132,0.866812,0.913027,0.901229,0.908015,0.912871,0.855099,0.951530,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1308,sparc_1308,1.225451,1.105130,1.350634,1.123851,0.827577,0.842932,0.862918,0.798156,0.902659,0.908716,0.889950,0.897576,0.880799,0.790675,0.908163,0.940293,spectrum_fno48_floor6_smooth1_qc
run40_sparc_1309,sparc_1309,0.711116,0.769074,0.882273,0.585855,0.650149,0.706180,0.813274,0.560038,0.900181,0.893062,0.809423,0.906783,0.904207,0.936399,0.943314,0.912730,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1314,sparc_1314,0.512331,0.542177,0.693960,0.495954,0.495088,0.534535,0.637549,0.479478,0.929530,0.930481,0.957818,0.929422,0.655814,0.710638,0.627231,0.874988,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1319,sparc_1319,0.589623,0.502517,0.797168,0.497571,0.544868,0.494141,0.660342,0.476974,0.931715,0.929687,0.952256,0.927205,0.833647,0.582412,0.712070,0.849696,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1350,sparc_1350,0.515904,0.545944,0.704126,0.495051,0.496229,0.535336,0.646926,0.479824,0.929958,0.930853,0.958326,0.929753,0.684009,0.692665,0.608574,0.867524,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1353,sparc_1353,0.622915,0.585200,0.638410,0.459293,0.593411,0.572991,0.606209,0.458093,0.909900,0.908944,0.939626,0.916013,0.882334,0.682383,0.683009,0.892956,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1362,sparc_1362,0.541450,0.500898,0.567262,0.451430,0.530432,0.500697,0.560469,0.450572,0.913432,0.912666,0.930333,0.911272,0.882397,0.467589,0.578196,0.923203,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1363,sparc_1363,0.573873,0.562436,0.640732,0.461567,0.563968,0.557217,0.622957,0.461558,0.910126,0.907772,0.924121,0.913473,0.908228,0.807591,0.746002,0.883650,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1402,sparc_1402,0.661030,0.736976,0.765949,0.678787,0.660938,0.699549,0.761378,0.663855,0.903761,0.917070,0.958408,0.883767,0.920725,0.611224,0.898264,0.936161,spectrum_fno48_floor6_smooth1_qc_peak4
run40_sparc_1403,sparc_1403,0.543546,0.633108,0.676508,0.521847,0.542076,0.633003,0.675163,0.501570,0.914340,0.907999,0.948152,0.918431,0.916738,0.805266,0.728753,0.957624,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1408,sparc_1408,1.630318,1.719486,1.527265,1.490555,0.980602,0.988496,0.992513,0.964856,0.517318,0.596640,0.416498,0.507818,0.939813,0.868844,0.947294,0.949565,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1409,sparc_1409,0.603704,0.653115,0.760757,0.510886,0.592138,0.635189,0.725066,0.508757,0.924401,0.919282,0.918212,0.926388,0.891598,0.875235,0.938365,0.946273,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1421,sparc_1421,0.550598,0.585167,0.720981,0.542527,0.548586,0.585038,0.689200,0.541068,0.907076,0.905886,0.926971,0.905058,0.672667,0.662749,0.670482,0.906805,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1426,sparc_1426,0.708494,0.753203,0.790562,0.651925,0.700076,0.751094,0.778604,0.651909,0.890344,0.886447,0.918657,0.898610,0.853876,0.893092,0.778397,0.981466,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1501,sparc_1501,0.619757,0.616599,0.716849,0.614143,0.574315,0.607400,0.676226,0.581799,0.933187,0.914855,0.943002,0.916008,0.893373,0.708117,0.650235,0.857054,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1503,sparc_1503,0.560505,0.633240,0.704013,0.556492,0.557304,0.633223,0.702930,0.538054,0.918914,0.894289,0.938568,0.918544,0.879935,0.722147,0.741215,0.948869,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1508,sparc_1508,1.542818,1.626604,1.549724,1.334817,0.982576,0.989464,0.992951,0.970253,0.509481,0.594320,0.454191,0.496680,0.942117,0.876279,0.952906,0.950530,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1514,sparc_1514,0.536135,0.563564,0.702003,0.512942,0.504831,0.546108,0.630377,0.493086,0.934056,0.933045,0.953834,0.931461,0.848568,0.676915,0.491775,0.837618,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1524,sparc_1524,0.740611,0.856452,0.892556,0.706664,0.697485,0.758835,0.810137,0.678707,0.887174,0.888008,0.898719,0.893627,0.685612,0.825825,0.920276,0.837300,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1525,sparc_1525,0.693398,0.820062,0.801008,0.630750,0.672131,0.792548,0.760715,0.625660,0.884906,0.864338,0.917146,0.887077,0.852489,0.905404,0.793532,0.970524,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run40_sparc_1530,sparc_1530,0.682754,0.484165,1.110120,0.976807,0.564462,0.482468,0.929398,0.895819,0.852172,0.919058,0.582071,0.599279,0.996485,0.990593,0.996781,0.996879,spectrum_fno48_floor6_smooth1_qc
run41_sparc_1301,sparc_1301,0.597678,0.631231,0.738027,0.461348,0.536533,0.599853,0.716365,0.452793,0.939253,0.937739,0.944258,0.925979,0.951636,0.746486,0.912586,0.935117,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run41_sparc_1302,sparc_1302,0.928450,0.935467,1.119285,0.678829,0.755012,0.785169,0.887484,0.621734,0.931509,0.934319,0.945224,0.920636,0.897239,0.797710,0.838834,0.953770,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run41_sparc_1303,sparc_1303,0.948291,1.145335,1.281820,0.809655,0.786931,0.819293,0.940276,0.679671,0.920622,0.926726,0.947745,0.918993,0.749102,0.735563,0.729002,0.857784,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run41_sparc_1306,sparc_1306,1.252617,1.367026,1.404027,1.167677,0.894038,0.890348,0.921803,0.809696,0.868594,0.815028,0.873976,0.889761,0.909483,0.906074,0.912713,0.900960,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run41_sparc_1315,sparc_1315,1.563499,1.774276,1.647377,1.551569,0.909897,0.903677,0.916965,0.835659,0.586193,0.516705,0.568175,0.580234,0.950418,0.950663,0.942954,0.962081,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
